"Notes"	"Cancer Sites"	"Cancer Sites Code"	"State"	"State Code"	"Year"	"Year Code"	Count
	"Male and Female Breast"	"26000"	"Utah"	"49"	"2010"	"2010"	1290
	"Male and Female Breast"	"26000"	"Utah"	"49"	"2011"	"2011"	1396
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2000"	"2000"	471
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2001"	"2001"	498
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2002"	"2002"	488
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2003"	"2003"	477
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2004"	"2004"	489
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2005"	"2005"	458
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2006"	"2006"	528
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2007"	"2007"	521
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2008"	"2008"	498
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2009"	"2009"	516
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2010"	"2010"	531
	"Male and Female Breast"	"26000"	"Vermont"	"50"	"2011"	"2011"	513
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2003"	"2003"	4862
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2004"	"2004"	5161
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2005"	"2005"	5057
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2006"	"2006"	5294
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2007"	"2007"	5601
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2008"	"2008"	5673
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2009"	"2009"	5744
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2010"	"2010"	5573
	"Male and Female Breast"	"26000"	"Virginia"	"51"	"2011"	"2011"	5875
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2000"	"2000"	4480
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2001"	"2001"	4635
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2002"	"2002"	4726
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2003"	"2003"	4465
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2004"	"2004"	4370
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2005"	"2005"	4579
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2006"	"2006"	4470
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2007"	"2007"	4462
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2008"	"2008"	4873
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2009"	"2009"	5217
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2010"	"2010"	4962
	"Male and Female Breast"	"26000"	"Washington"	"53"	"2011"	"2011"	5225
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2000"	"2000"	1364
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2001"	"2001"	1395
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2002"	"2002"	1290
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2003"	"2003"	1341
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2004"	"2004"	1366
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2005"	"2005"	1368
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2006"	"2006"	1342
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2007"	"2007"	1362
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2008"	"2008"	1265
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2009"	"2009"	1396
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2010"	"2010"	1377
	"Male and Female Breast"	"26000"	"West Virginia"	"54"	"2011"	"2011"	1376
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2000"	"2000"	4173
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2001"	"2001"	4247
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2002"	"2002"	4012
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2003"	"2003"	3871
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2004"	"2004"	3778
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2005"	"2005"	3910
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2006"	"2006"	3997
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2007"	"2007"	4116
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2008"	"2008"	4152
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2009"	"2009"	4200
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2010"	"2010"	4086
	"Male and Female Breast"	"26000"	"Wisconsin"	"55"	"2011"	"2011"	4336
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2000"	"2000"	350
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2001"	"2001"	300
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2002"	"2002"	336
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2003"	"2003"	342
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2004"	"2004"	327
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2005"	"2005"	299
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2006"	"2006"	325
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2007"	"2007"	332
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2008"	"2008"	351
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2009"	"2009"	334
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2010"	"2010"	343
	"Male and Female Breast"	"26000"	"Wyoming"	"56"	"2011"	"2011"	379
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2000"	"2000"	2953
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2001"	"2001"	3085
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2002"	"2002"	3046
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2003"	"2003"	2886
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2004"	"2004"	2917
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2005"	"2005"	3068
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2006"	"2006"	3228
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2007"	"2007"	3238
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2008"	"2008"	3422
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2009"	"2009"	3413
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2010"	"2010"	3392
	"Female Breast"	"26000-Female"	"Alabama"	"01"	"2011"	"2011"	3423
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2000"	"2000"	359
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2001"	"2001"	340
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2002"	"2002"	325
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2003"	"2003"	369
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2004"	"2004"	339
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2005"	"2005"	366
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2006"	"2006"	370
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2007"	"2007"	388
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2008"	"2008"	399
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2009"	"2009"	375
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2010"	"2010"	410
	"Female Breast"	"26000-Female"	"Alaska"	"02"	"2011"	"2011"	417
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2000"	"2000"	3368
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2001"	"2001"	3430
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2002"	"2002"	3437
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2003"	"2003"	3248
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2004"	"2004"	3390
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2005"	"2005"	3234
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2006"	"2006"	3381
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2007"	"2007"	3790
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2008"	"2008"	3997
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2009"	"2009"	4015
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2010"	"2010"	3936
	"Female Breast"	"26000-Female"	"Arizona"	"04"	"2011"	"2011"	4049
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2001"	"2001"	1861
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2003"	"2003"	1787
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2004"	"2004"	1733
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2005"	"2005"	1731
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2006"	"2006"	1841
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2007"	"2007"	1925
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2008"	"2008"	1780
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2009"	"2009"	1899
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2010"	"2010"	1899
	"Female Breast"	"26000-Female"	"Arkansas"	"05"	"2011"	"2011"	1881
	"Female Breast"	"26000-Female"	"California"	"06"	"2000"	"2000"	21899
	"Female Breast"	"26000-Female"	"California"	"06"	"2001"	"2001"	22213
	"Female Breast"	"26000-Female"	"California"	"06"	"2002"	"2002"	22440
	"Female Breast"	"26000-Female"	"California"	"06"	"2003"	"2003"	21207
	"Female Breast"	"26000-Female"	"California"	"06"	"2004"	"2004"	21298
	"Female Breast"	"26000-Female"	"California"	"06"	"2005"	"2005"	22020
	"Female Breast"	"26000-Female"	"California"	"06"	"2006"	"2006"	22134
	"Female Breast"	"26000-Female"	"California"	"06"	"2007"	"2007"	23124
	"Female Breast"	"26000-Female"	"California"	"06"	"2008"	"2008"	23890
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	23909
	"Female Breast"	"26000-Female"	"California"	"06"	"2010"	"2010"	23521
	"Female Breast"	"26000-Female"	"California"	"06"	"2011"	"2011"	24592
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2000"	"2000"	2790
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2001"	"2001"	2836
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2002"	"2002"	2825
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2003"	"2003"	2861
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2004"	"2004"	2673
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	2931
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	2939
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	3078
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	3216
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	3435
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2010"	"2010"	3365
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2011"	"2011"	3356
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2000"	"2000"	2884
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2001"	"2001"	3044
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2002"	"2002"	2847
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2003"	"2003"	2722
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2004"	"2004"	2818
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	2868
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	2876
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	2930
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	2960
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	3043
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2010"	"2010"	3094
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2011"	"2011"	3063
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2000"	"2000"	603
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2001"	"2001"	597
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2002"	"2002"	575
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2003"	"2003"	580
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2004"	"2004"	566
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	657
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	597
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	692
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	673
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2009"	"2009"	683
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2010"	"2010"	731
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2011"	"2011"	706
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2000"	"2000"	442
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2003"	"2003"	588
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2004"	"2004"	405
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2005"	"2005"	409
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2006"	"2006"	434
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2007"	"2007"	446
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2008"	"2008"	420
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2009"	"2009"	446
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2010"	"2010"	466
	"Female Breast"	"26000-Female"	"District of Columbia"	"11"	"2011"	"2011"	500
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2000"	"2000"	13384
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2001"	"2001"	13637
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2002"	"2002"	13586
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2003"	"2003"	12673
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2004"	"2004"	12562
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2005"	"2005"	12967
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2006"	"2006"	13279
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2007"	"2007"	13572
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2008"	"2008"	13968
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2009"	"2009"	14156
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	14208
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	14223
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2000"	"2000"	5027
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2001"	"2001"	5187
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2002"	"2002"	5253
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2003"	"2003"	5237
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2004"	"2004"	5358
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2005"	"2005"	5254
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2006"	"2006"	5514
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2007"	"2007"	6018
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2008"	"2008"	6147
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2009"	"2009"	6348
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	6182
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	6618
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2000"	"2000"	785
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2001"	"2001"	911
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2002"	"2002"	899
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2003"	"2003"	857
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2004"	"2004"	875
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2005"	"2005"	869
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2006"	"2006"	836
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2007"	"2007"	914
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2008"	"2008"	953
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2009"	"2009"	1036
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2010"	"2010"	1074
	"Female Breast"	"26000-Female"	"Hawaii"	"15"	"2011"	"2011"	1042
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2000"	"2000"	851
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2001"	"2001"	835
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2002"	"2002"	898
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2003"	"2003"	812
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2004"	"2004"	754
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2005"	"2005"	801
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2006"	"2006"	924
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2007"	"2007"	959
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2008"	"2008"	937
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2009"	"2009"	978
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2010"	"2010"	990
	"Female Breast"	"26000-Female"	"Idaho"	"16"	"2011"	"2011"	997
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2000"	"2000"	8812
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2001"	"2001"	9002
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2002"	"2002"	8774
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2003"	"2003"	8161
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2004"	"2004"	8290
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2005"	"2005"	8498
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2006"	"2006"	8868
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2007"	"2007"	8890
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2008"	"2008"	9054
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2009"	"2009"	9250
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2010"	"2010"	9328
	"Female Breast"	"26000-Female"	"Illinois"	"17"	"2011"	"2011"	9580
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2000"	"2000"	4210
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2001"	"2001"	4390
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2002"	"2002"	4335
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2003"	"2003"	3967
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2004"	"2004"	3969
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2005"	"2005"	4027
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2006"	"2006"	4183
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2007"	"2007"	4261
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2008"	"2008"	4324
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2009"	"2009"	4503
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2010"	"2010"	4429
	"Female Breast"	"26000-Female"	"Indiana"	"18"	"2011"	"2011"	4409
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2000"	"2000"	2194
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2001"	"2001"	2303
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2002"	"2002"	2304
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2003"	"2003"	2142
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2004"	"2004"	2154
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2005"	"2005"	2168
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2006"	"2006"	2180
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2007"	"2007"	2200
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2008"	"2008"	2188
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2009"	"2009"	2310
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2010"	"2010"	2358
	"Female Breast"	"26000-Female"	"Iowa"	"19"	"2011"	"2011"	2365
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2000"	"2000"	1995
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2001"	"2001"	2019
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2002"	"2002"	1998
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2003"	"2003"	1855
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2004"	"2004"	1830
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2005"	"2005"	1885
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2006"	"2006"	2026
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2007"	"2007"	1945
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2008"	"2008"	1940
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2009"	"2009"	1951
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2010"	"2010"	1943
	"Female Breast"	"26000-Female"	"Kansas"	"20"	"2011"	"2011"	2029
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2000"	"2000"	2833
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2001"	"2001"	2875
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2002"	"2002"	2823
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2003"	"2003"	2791
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2004"	"2004"	2786
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2005"	"2005"	2819
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2006"	"2006"	3039
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2007"	"2007"	3020
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2008"	"2008"	3077
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2009"	"2009"	3108
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2010"	"2010"	3090
	"Female Breast"	"26000-Female"	"Kentucky"	"21"	"2011"	"2011"	3159
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2000"	"2000"	2973
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2001"	"2001"	2900
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2002"	"2002"	2888
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2003"	"2003"	2905
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2004"	"2004"	2956
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2005"	"2005"	2647
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2006"	"2006"	2760
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2007"	"2007"	2905
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2008"	"2008"	2905
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2009"	"2009"	3156
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2010"	"2010"	3142
	"Female Breast"	"26000-Female"	"Louisiana"	"22"	"2011"	"2011"	3206
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2000"	"2000"	1067
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2001"	"2001"	1118
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2002"	"2002"	1040
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2003"	"2003"	1059
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2004"	"2004"	1049
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2005"	"2005"	1106
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2006"	"2006"	1105
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2007"	"2007"	1123
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2008"	"2008"	1123
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2009"	"2009"	1087
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2010"	"2010"	1116
	"Female Breast"	"26000-Female"	"Maine"	"23"	"2011"	"2011"	1137
	"Female Breast"	"26000-Female"	"Maryland"	"24"	"2000"	"2000"	3841
	"Female Breast"	"26000-Female"	"Maryland"	"24"	"2002"	"2002"	3967
	"Female Breast"	"26000-Female"	"Maryland"	"24"	"2003"	"2003"	4112
	"Female Breast"	"26000-Female"	"Maryland"	"24"	"2004"	"2004"	3844
